;F.O.;Tiempo (s);Dev (%);#Best
Constructivo
Búsqueda local


;Constructivo;;;;Búsqueda Tabu
Nombre de la instancia;F.O.;Tiempo (s);Dev (%);#Best;F.O.;Tiempo (s);Dev (%);#Best;;Best
Grasp8pmed6v3.10.2.txt;11576,09163;0,0173435;0,26895;0;9122,59360;0,1229834;0,00000;1;;9122,59360
Grasp9pmed6v3.10.2.txt;11234,56997;0,0170242;0,20882;0;9293,84532;0,1153976;0,00000;1;;9293,84532
Grasp10pmed6v3.10.2.txt;11026,31337;0,0279201;0,19106;0;9257,59936;0,1469508;0,00000;1;;9257,59936
Grasp11pmed6v3.10.2.txt;13315,72304;0,0170694;0,36772;0;9735,70365;0,1053663;0,00000;1;;9735,70365
Grasp12pmed6v3.10.2.txt;11846,81271;0,0173216;0,28970;0;9185,74363;0,2057604;0,00000;1;;9185,74363
Grasp13pmed6v3.10.2.txt;9605,40082;0,0192145;0,06374;0;9029,81682;0,0991740;0,00000;1;;9029,81682
Grasp14pmed6v3.10.2.txt;10752,91508;0,0165031;0,11709;0;9625,81144;0,0676740;0,00000;1;;9625,81144
Grasp15pmed6v3.10.2.txt;13001,59158;0,0168250;0,38823;0;9365,61602;0,1031258;0,00000;1;;9365,61602
Grasp16pmed6v3.10.2.txt;10988,08126;0,0274785;0,20808;0;9095,51688;0,1181458;0,00000;1;;9095,51688
Grasp17pmed6v3.10.2.txt;10327,76950;0,0170078;0,13069;0;9134,06650;0,1664371;0,00000;1;;9134,06650
Grasp18pmed6v3.10.2.txt;12740,08574;0,0266011;0,39404;0;9138,98932;0,1393117;0,00000;1;;9138,98932
Grasp19pmed6v3.10.2.txt;11014,47147;0,0162853;0,21272;0;9082,48515;0,1846872;0,00000;1;;9082,48515
Grasp20pmed6v3.10.2.txt;10821,93815;0,0166855;0,13152;0;9564,04836;0,0849816;0,00000;1;;9564,04836
Grasp21pmed6v3.10.2.txt;12531,34706;0,0170031;0,34140;0;9341,99168;0,0972322;0,00000;1;;9341,99168
Grasp22pmed6v3.10.2.txt;10251,85537;0,0164468;0,08382;0;9458,98231;0,1258498;0,00000;1;;9458,98231
Grasp23pmed6v3.10.2.txt;11167,41107;0,0209080;0,21506;0;9190,81682;0,1807558;0,00000;1;;9190,81682
Grasp24pmed6v3.10.2.txt;10257,13753;0,0285628;0,12697;0;9101,53774;0,1394086;0,00000;1;;9101,53774
Grasp25pmed6v3.10.2.txt;11472,94441;0,0207413;0,23971;0;9254,55408;0,1625727;0,00000;1;;9254,55408
Grasp26pmed6v3.10.2.txt;11902,77931;0,0163462;0,30534;0;9118,51688;0,1197744;0,00000;1;;9118,51688
Grasp27pmed6v3.10.2.txt;10861,65484;0,0164084;0,19212;0;9111,18933;0,1314905;0,00000;1;;9111,18933
Grasp28pmed6v3.10.2.txt;10875,71680;0,0270841;0,16082;0;9368,98127;0,1064830;0,00000;1;;9368,98127
Grasp29pmed6v3.10.2.txt;11100,61781;0,0161497;0,18723;0;9349,99168;0,0982120;0,00000;1;;9349,99168
Grasp30pmed6v3.10.2.txt;11938,07494;0,0165460;0,26114;0;9466,08682;0,1312892;0,00000;1;;9466,08682
Grasp31pmed6v3.10.2.txt;11339,58280;0,0171674;0,22971;0;9221,37926;0,0873094;0,00000;1;;9221,37926
Grasp32pmed6v3.10.2.txt;11424,11585;0,0170395;0,23525;0;9248,46028;0,1253431;0,00000;1;;9248,46028
Grasp33pmed6v3.10.2.txt;12016,76807;0,0172016;0,30540;0;9205,45236;0,1624440;0,00000;1;;9205,45236
Grasp34pmed6v3.10.2.txt;10768,03047;0,0258906;0,16558;0;9238,37926;0,1109593;0,00000;1;;9238,37926
Grasp35pmed6v3.10.2.txt;10958,52568;0,0160237;0,17479;0;9328,03425;0,0988877;0,00000;1;;9328,03425
Grasp36pmed6v3.10.2.txt;11884,53585;0,0167747;0,29860;0;9151,78303;0,1619210;0,00000;1;;9151,78303
Grasp37pmed6v3.10.2.txt;12844,12013;0,0188707;0,39582;0;9201,84895;0,1067178;0,00000;1;;9201,84895
Grasp38pmed6v3.10.2.txt;10186,90009;0,0159879;0,10705;0;9201,81682;0,1287745;0,00000;1;;9201,81682
Grasp39pmed6v3.10.2.txt;12236,05971;0,0170577;0,33274;0;9181,11492;0,1320002;0,00000;1;;9181,11492
Grasp40pmed6v3.10.2.txt;11418,94138;0,0262419;0,24879;0;9143,98997;0,0987611;0,00000;1;;9143,98997
Grasp41pmed6v3.10.2.txt;10965,30606;0,0170473;0,19373;0;9185,74363;0,1444404;0,00000;1;;9185,74363
Grasp42pmed6v3.10.2.txt;11364,83801;0,0188505;0,23996;0;9165,48515;0,1420736;0,00000;1;;9165,48515
Grasp43pmed6v3.10.2.txt;11452,40150;0,0171456;0,24270;0;9215,74363;0,1136949;0,00000;1;;9215,74363
Grasp44pmed6v3.10.2.txt;11472,19151;0,0197281;0,23068;0;9321,84532;0,1642583;0,00000;1;;9321,84532
Grasp45pmed6v3.10.2.txt;10634,45997;0,0278789;0,17592;0;9043,51688;0,1504073;0,00000;1;;9043,51688
Grasp46pmed6v3.10.2.txt;11726,84861;0,0162375;0,27648;0;9186,86405;0,1016671;0,00000;1;;9186,86405
Grasp47pmed6v3.10.2.txt;10232,04498;0,0160537;0,11948;0;9139,98932;0,1035683;0,00000;1;;9139,98932
Grasp48pmed6v3.10.2.txt;12679,55509;0,0166176;0,39789;0;9070,48515;0,2117252;0,00000;1;;9070,48515
Grasp49pmed6v3.10.2.txt;12805,49722;0,0179967;0,40387;0;9121,59360;0,0953869;0,00000;1;;9121,59360
Grasp50pmed6v3.10.2.txt;11865,16791;0,0164883;0,29487;0;9163,18735;0,1073388;0,00000;1;;9163,18735
Grasp51pmed6v3.10.2.txt;10895,04706;0,0199512;0,13944;0;9561,76817;0,1133977;0,00000;1;;9561,76817
Grasp52pmed6v3.10.2.txt;11425,72014;0,0239608;0,22822;0;9302,70253;0,1859182;0,00000;1;;9302,70253
Grasp53pmed6v3.10.2.txt;11041,17082;0,0170107;0,21046;0;9121,50407;0,1730568;0,00000;1;;9121,50407
Grasp54pmed6v3.10.2.txt;13900,77421;0,0173807;0,45554;0;9550,23267;0,1433108;0,00000;1;;9550,23267
Grasp55pmed6v3.10.2.txt;11476,87988;0,0224925;0,25185;0;9167,91961;0,2120480;0,00000;1;;9167,91961
Grasp56pmed6v3.10.2.txt;11881,67165;0,0264649;0,26809;0;9369,75340;0,1330306;0,00000;1;;9369,75340
Grasp57pmed6v3.10.2.txt;11801,13897;0,0161772;0,28821;0;9160,91037;0,1105103;0,00000;1;;9160,91037
Grasp58pmed6v3.10.2.txt;10975,56537;0,0163430;0,20683;0;9094,51688;0,1307310;0,00000;1;;9094,51688
Grasp59pmed6v3.10.2.txt;11434,10083;0,0269067;0,23866;0;9230,98932;0,1479095;0,00000;1;;9230,98932
Grasp60pmed6v3.10.2.txt;10850,15844;0,0173853;0,18465;0;9158,91961;0,1133581;0,00000;1;;9158,91961
Grasp61pmed6v3.10.2.txt;11589,27430;0,0161827;0,25147;0;9260,55408;0,1224241;0,00000;1;;9260,55408
Grasp62pmed6v3.10.2.txt;12073,10659;0,0183709;0,29032;0;9356,70095;0,0932997;0,00000;1;;9356,70095
Grasp63pmed6v3.10.2.txt;11312,18420;0,0169311;0,23377;0;9168,81682;0,1007118;0,00000;1;;9168,81682
Grasp64pmed6v3.10.2.txt;13991,18324;0,0161328;0,51800;0;9216,84585;0,0937433;0,00000;1;;9216,84585
Grasp65pmed6v3.10.2.txt;10846,14383;0,0160520;0,19087;0;9107,76412;0,1301344;0,00000;1;;9107,76412
Grasp66pmed6v3.10.2.txt;11849,47868;0,0162670;0,29661;0;9138,81682;0,1605301;0,00000;1;;9138,81682
Grasp67pmed6v3.10.2.txt;10443,07286;0,0268702;0,13085;0;9234,67722;0,1348252;0,00000;1;;9234,67722
Grasp68pmed6v3.10.2.txt;11381,55600;0,0251231;0,24382;0;9150,48515;0,1135563;0,00000;1;;9150,48515
Grasp69pmed6v3.10.2.txt;13183,11723;0,0170212;0,39931;0;9421,12946;0,1192941;0,00000;1;;9421,12946
Grasp70pmed6v3.10.2.txt;11730,48052;0,0170757;0,27998;0;9164,56410;0,1254010;0,00000;1;;9164,56410
Grasp71pmed6v3.10.2.txt;9876,46690;0,0268963;0,06500;0;9273,64846;0,1459139;0,00000;1;;9273,64846
Grasp72pmed6v3.10.2.txt;11490,17144;0,0169433;0,25733;0;9138,53610;0,1239677;0,00000;1;;9138,53610
Grasp73pmed6v3.10.2.txt;10864,08495;0,0167594;0,18403;0;9175,50407;0,1751804;0,00000;1;;9175,50407
Grasp74pmed6v3.10.2.txt;11116,44986;0,0181025;0,21520;0;9147,84585;0,1337888;0,00000;1;;9147,84585
Grasp75pmed6v3.10.2.txt;12458,62207;0,0172352;0,35061;0;9224,46028;0,1228574;0,00000;1;;9224,46028
Grasp76pmed6v3.10.2.txt;11856,20897;0,0166312;0,28117;0;9254,17765;0,0973823;0,00000;1;;9254,17765
Grasp77pmed6v3.10.2.txt;12727,91716;0,0165184;0,39552;0;9120,53610;0,1233972;0,00000;1;;9120,53610
Grasp78pmed6v3.10.2.txt;12789,42503;0,0167946;0,35984;0;9405,10900;0,0887403;0,00000;1;;9405,10900
Grasp79pmed6v3.10.2.txt;11339,27751;0,0166486;0,21579;0;9326,64993;0,0895779;0,00000;1;;9326,64993
Grasp80pmed6v3.10.2.txt;11598,24037;0,0163904;0,26708;0;9153,53989;0,1154574;0,00000;1;;9153,53989
Grasp81pmed6v3.10.2.txt;12808,43377;0,0161097;0,37814;0;9293,97246;0,1091421;0,00000;1;;9293,97246
Grasp82pmed6v3.10.2.txt;10988,19139;0,0161428;0,20197;0;9141,78303;0,1129312;0,00000;1;;9141,78303
Grasp83pmed6v3.10.2.txt;11862,88994;0,0171719;0,29400;0;9167,59360;0,1222465;0,00000;1;;9167,59360
Grasp84pmed6v3.10.2.txt;12662,00291;0,0169777;0,35137;0;9369,72364;0,1202762;0,00000;1;;9369,72364
Grasp85pmed6v3.10.2.txt;10803,33944;0,0228282;0,17906;0;9162,64076;0,1805764;0,00000;1;;9162,64076
Grasp86pmed6v3.10.2.txt;11796,89092;0,0236533;0,14400;0;10312,00364;0,1197520;0,00000;1;;10312,00364
Grasp87pmed6v3.10.2.txt;11747,90545;0,0171774;0,24828;0;9411,29028;0,1016752;0,00000;1;;9411,29028
Grasp88pmed6v3.10.2.txt;12044,72322;0,0268893;0,30730;0;9213,45236;0,1076160;0,00000;1;;9213,45236
Grasp89pmed6v3.10.2.txt;10334,41731;0,0160255;0,12983;0;9146,84623;0,1243930;0,00000;1;;9146,84623
Grasp90pmed6v3.10.2.txt;11809,67671;0,0265923;0,25353;0;9421,12946;0,1255343;0,00000;1;;9421,12946
Grasp91pmed6v3.10.2.txt;10401,63407;0,0180481;0,14568;0;9079,01045;0,1502690;0,00000;1;;9079,01045
Grasp92pmed6v3.10.2.txt;11356,12497;0,0170620;0,23543;0;9192,06650;0,1369922;0,00000;1;;9192,06650
Grasp93pmed6v3.10.2.txt;11231,62829;0,0172604;0,23337;0;9106,48515;0,1557610;0,00000;1;;9106,48515
Grasp94pmed6v3.10.2.txt;12343,48040;0,0275174;0,27562;0;9676,48349;0,1402122;0,00000;1;;9676,48349
Grasp95pmed6v3.10.2.txt;10534,92331;0,0173623;0,15800;0;9097,53989;0,0877739;0,00000;1;;9097,53989
Grasp96pmed6v3.10.2.txt;11901,08051;0,0170507;0,28685;0;9248,23441;0,1218489;0,00000;1;;9248,23441
Grasp97pmed6v3.10.2.txt;12009,40679;0,0258742;0,29887;0;9246,04099;0,1296500;0,00000;1;;9246,04099
Grasp98pmed6v3.10.2.txt;11055,71652;0,0162731;0,19057;0;9286,04099;0,0914683;0,00000;1;;9286,04099
Grasp99pmed6v3.10.2.txt;10914,97175;0,0162977;0,18671;0;9197,64076;0,1563736;0,00000;1;;9197,64076
pmed7v3.10.2.txt;11297,84558;0,0000503;0,41107;0;8006,58626;0,3945063;0,00000;1;;8006,58626
Grasp0pmed7v3.10.2.txt;9047,49554;0,0894111;0,15630;0;7824,49157;0,3706032;0,00000;1;;7824,49157
Grasp1pmed7v3.10.2.txt;9516,57343;0,0772775;0,20269;0;7912,71246;0,4622645;0,00000;1;;7912,71246
Grasp2pmed7v3.10.2.txt;9166,66747;0,0785517;0,18786;0;7716,96984;0,3554184;0,00000;1;;7716,96984
Grasp3pmed7v3.10.2.txt;9964,29503;0,0787677;0,26555;0;7873,46626;0,3436438;0,00000;1;;7873,46626
Grasp4pmed7v3.10.2.txt;10156,94962;0,0773261;0,29351;0;7852,26634;0,4231266;0,00000;1;;7852,26634
Grasp5pmed7v3.10.2.txt;9403,26669;0,0795252;0,15594;0;8134,71501;0,3165163;0,00000;1;;8134,71501
Grasp6pmed7v3.10.2.txt;9301,32004;0,0776706;0,19019;0;7814,96984;0,4310840;0,00000;1;;7814,96984
Grasp7pmed7v3.10.2.txt;9445,44413;0,0777256;0,20051;0;7867,88322;0,4193298;0,00000;1;;7867,88322
Grasp8pmed7v3.10.2.txt;9716,85007;0,0782475;0,24046;0;7833,24239;0,3792686;0,00000;1;;7833,24239
Grasp9pmed7v3.10.2.txt;10757,04274;0,0783653;0,36543;0;7878,13488;0,3967481;0,00000;1;;7878,13488
Grasp10pmed7v3.10.2.txt;9523,78953;0,0766455;0,21379;0;7846,33977;0,3674050;0,00000;1;;7846,33977
Grasp11pmed7v3.10.2.txt;9444,25020;0,0773823;0,19415;0;7908,77508;0,3967017;0,00000;1;;7908,77508
Grasp12pmed7v3.10.2.txt;9805,70331;0,0839740;0,23699;0;7927,04408;0,3352436;0,00000;1;;7927,04408
Grasp13pmed7v3.10.2.txt;9493,43182;0,0773330;0,22847;0;7727,82966;0,4159483;0,00000;1;;7727,82966
Grasp14pmed7v3.10.2.txt;9059,77315;0,0808065;0,14933;0;7882,68026;0,4552125;0,00000;1;;7882,68026
Grasp15pmed7v3.10.2.txt;9716,41934;0,0785397;0,24297;0;7817,09134;0,3585342;0,00000;1;;7817,09134
Grasp16pmed7v3.10.2.txt;9323,29351;0,0778036;0,18338;0;7878,51427;0,3559315;0,00000;1;;7878,51427
Grasp17pmed7v3.10.2.txt;10014,48412;0,1096838;0,28450;0;7796,42040;0,4063073;0,00000;1;;7796,42040
Grasp18pmed7v3.10.2.txt;10324,00427;0,0775696;0,29487;0;7972,97456;0,3140363;0,00000;1;;7972,97456
Grasp19pmed7v3.10.2.txt;9220,71266;0,1074195;0,17221;0;7866,11881;0,3517002;0,00000;1;;7866,11881
Grasp20pmed7v3.10.2.txt;10206,41029;0,0910926;0,31366;0;7769,42040;0,4152666;0,00000;1;;7769,42040
Grasp21pmed7v3.10.2.txt;10129,92051;0,0858550;0,27106;0;7969,67830;0,4157868;0,00000;1;;7969,67830
Grasp22pmed7v3.10.2.txt;9742,30123;0,1116378;0,22013;0;7984,66465;0,3446699;0,00000;1;;7984,66465
Grasp23pmed7v3.10.2.txt;11018,00055;0,0763637;0,40061;0;7866,58626;0,3518964;0,00000;1;;7866,58626
Grasp24pmed7v3.10.2.txt;9660,22372;0,0768348;0,17521;0;8219,98278;0,2707316;0,00000;1;;8219,98278
Grasp25pmed7v3.10.2.txt;10794,35513;0,0788394;0,35247;0;7981,23669;0,3605311;0,00000;1;;7981,23669
Grasp26pmed7v3.10.2.txt;9495,07191;0,0918258;0,22138;0;7774,02363;0,4337138;0,00000;1;;7774,02363
Grasp27pmed7v3.10.2.txt;9521,72411;0,0777018;0,22232;0;7789,86712;0,5223581;0,00000;1;;7789,86712
Grasp28pmed7v3.10.2.txt;9602,96393;0,0764622;0,21538;0;7901,22271;0,4105973;0,00000;1;;7901,22271
Grasp29pmed7v3.10.2.txt;10319,46769;0,0813272;0,28118;0;8054,66464;0,3373951;0,00000;1;;8054,66464
Grasp30pmed7v3.10.2.txt;9733,40427;0,0781204;0,23871;0;7857,71133;0,4406737;0,00000;1;;7857,71133
Grasp31pmed7v3.10.2.txt;8957,93275;0,0972311;0,13241;0;7910,49157;0,3829898;0,00000;1;;7910,49157
Grasp32pmed7v3.10.2.txt;9162,21796;0,0769813;0,14505;0;8001,56209;0,3621186;0,00000;1;;8001,56209
Grasp33pmed7v3.10.2.txt;9938,03328;0,0779515;0,25778;0;7901,24597;0,5999890;0,00000;1;;7901,24597
Grasp34pmed7v3.10.2.txt;9715,73001;0,0777783;0,23132;0;7890,48948;0,5057744;0,00000;1;;7890,48948
Grasp35pmed7v3.10.2.txt;10387,75875;0,0798068;0,31761;0;7883,79109;0,4935139;0,00000;1;;7883,79109
Grasp36pmed7v3.10.2.txt;9172,72704;0,0791763;0,17556;0;7802,82966;0,3410924;0,00000;1;;7802,82966
Grasp37pmed7v3.10.2.txt;9254,16803;0,0767290;0,16114;0;7969,87171;0,4513776;0,00000;1;;7969,87171
Grasp38pmed7v3.10.2.txt;9413,79283;0,1014972;0,21282;0;7761,88650;0,5841707;0,00000;1;;7761,88650
Grasp39pmed7v3.10.2.txt;10582,10893;0,1058114;0,34847;0;7847,46691;0,3896653;0,00000;1;;7847,46691
Grasp40pmed7v3.10.2.txt;8643,90095;0,0801991;0,10667;0;7810,71133;0,2995486;0,00000;1;;7810,71133
Grasp41pmed7v3.10.2.txt;10092,74906;0,0765139;0,27708;0;7902,96565;0,3791546;0,00000;1;;7902,96565
Grasp42pmed7v3.10.2.txt;9922,35729;0,0790731;0,26336;0;7853,96687;0,4083226;0,00000;1;;7853,96687
Grasp43pmed7v3.10.2.txt;10472,00390;0,0801972;0,32198;0;7921,43910;0,3292480;0,00000;1;;7921,43910
Grasp44pmed7v3.10.2.txt;9973,24902;0,0804821;0,25765;0;7930,08323;0,3561483;0,00000;1;;7930,08323
Grasp45pmed7v3.10.2.txt;10155,47977;0,0783150;0,29528;0;7840,36231;0,4181758;0,00000;1;;7840,36231
Grasp46pmed7v3.10.2.txt;8982,77592;0,0761812;0,14112;0;7871,87171;0,4136356;0,00000;1;;7871,87171
Grasp47pmed7v3.10.2.txt;9525,25591;0,0752421;0,19743;0;7954,73612;0,3412185;0,00000;1;;7954,73612
Grasp48pmed7v3.10.2.txt;9705,92672;0,0792022;0,20641;0;8045,32864;0,3926116;0,00000;1;;8045,32864
Grasp49pmed7v3.10.2.txt;10062,79225;0,0771144;0,28142;0;7852,82966;0,3782065;0,00000;1;;7852,82966
Grasp50pmed7v3.10.2.txt;9812,72863;0,0776212;0,24180;0;7902,03199;0,4097956;0,00000;1;;7902,03199
Grasp51pmed7v3.10.2.txt;9648,01543;0,0776295;0,20814;0;7985,85739;0,4098040;0,00000;1;;7985,85739
Grasp52pmed7v3.10.2.txt;9552,07186;0,1145884;0,19623;0;7985,17158;0,3881032;0,00000;1;;7985,17158
Grasp53pmed7v3.10.2.txt;9538,71136;0,0948970;0,21103;0;7876,51427;0,4266462;0,00000;1;;7876,51427
Grasp54pmed7v3.10.2.txt;9750,32526;0,0753324;0,23068;0;7922,71133;0,4649271;0,00000;1;;7922,71133
Grasp55pmed7v3.10.2.txt;10037,19848;0,0798035;0,27510;0;7871,68026;0,4694767;0,00000;1;;7871,68026
Grasp56pmed7v3.10.2.txt;10446,43188;0,0781366;0,33919;0;7800,57971;0,4102717;0,00000;1;;7800,57971
Grasp57pmed7v3.10.2.txt;9130,98486;0,0783382;0,16811;0;7816,85901;0,3178836;0,00000;1;;7816,85901
Grasp58pmed7v3.10.2.txt;9668,79210;0,0775421;0,24470;0;7767,96984;0,4478057;0,00000;1;;7767,96984
Grasp59pmed7v3.10.2.txt;10710,10076;0,0795506;0,34649;0;7954,07819;0,3496304;0,00000;1;;7954,07819
Grasp60pmed7v3.10.2.txt;9306,27433;0,0867746;0,18546;0;7850,33363;0,5211638;0,00000;1;;7850,33363
Grasp61pmed7v3.10.2.txt;8881,63579;0,1022858;0,13731;0;7809,33570;0,4292947;0,00000;1;;7809,33570
Grasp62pmed7v3.10.2.txt;9352,51891;0,0778835;0,18472;0;7894,25802;0,3445136;0,00000;1;;7894,25802
Grasp63pmed7v3.10.2.txt;9736,82852;0,0764796;0,21234;0;8031,43152;0,3508985;0,00000;1;;8031,43152
Grasp64pmed7v3.10.2.txt;9476,29639;0,0916885;0,19624;0;7921,71133;0,4956952;0,00000;1;;7921,71133
Grasp65pmed7v3.10.2.txt;9593,63511;0,0774139;0,19852;0;8004,59762;0,4281035;0,00000;1;;8004,59762
Grasp66pmed7v3.10.2.txt;9710,15504;0,0785150;0,18721;0;8178,96651;0,3410552;0,00000;1;;8178,96651
Grasp67pmed7v3.10.2.txt;9869,18918;0,0988262;0,26433;0;7805,85901;0,4732317;0,00000;1;;7805,85901
Grasp68pmed7v3.10.2.txt;10698,94690;0,0769050;0,33263;0;8028,46626;0,3259212;0,00000;1;;8028,46626
Grasp69pmed7v3.10.2.txt;9907,45552;0,0976183;0,25072;0;7921,42612;0,3442701;0,00000;1;;7921,42612
Grasp70pmed7v3.10.2.txt;9692,42559;0,1053710;0,23436;0;7852,17261;0,4822256;0,00000;1;;7852,17261
Grasp71pmed7v3.10.2.txt;9745,65973;0,1040656;0,22163;0;7977,55635;0,4203624;0,00000;1;;7977,55635
Grasp72pmed7v3.10.2.txt;10484,72480;0,0893848;0,31864;0;7951,15664;0,3723241;0,00000;1;;7951,15664
Grasp73pmed7v3.10.2.txt;10042,63632;0,0767258;0,26458;0;7941,50337;0,4768117;0,00000;1;;7941,50337
Grasp74pmed7v3.10.2.txt;9866,41411;0,1286462;0,25540;0;7859,18229;0,4391423;0,00000;1;;7859,18229
Grasp75pmed7v3.10.2.txt;9368,62609;0,0818779;0,20308;0;7787,18248;0,4014512;0,00000;1;;7787,18248
Grasp76pmed7v3.10.2.txt;9765,37722;0,0856222;0,23483;0;7908,25385;0,4023141;0,00000;1;;7908,25385
Grasp77pmed7v3.10.2.txt;9982,43224;0,0771763;0,26336;0;7901,52381;0,4460739;0,00000;1;;7901,52381
Grasp78pmed7v3.10.2.txt;9681,12485;0,0728418;0,22772;0;7885,43910;0,3875752;0,00000;1;;7885,43910
Grasp79pmed7v3.10.2.txt;9365,75815;0,0988116;0,19397;0;7844,24387;0,4121831;0,00000;1;;7844,24387
Grasp80pmed7v3.10.2.txt;8918,43314;0,0771055;0,11650;0;7987,84698;0,2868096;0,00000;1;;7987,84698
Grasp81pmed7v3.10.2.txt;9206,90364;0,0771252;0,16858;0;7878,71537;0,4424659;0,00000;1;;7878,71537
Grasp82pmed7v3.10.2.txt;9230,21454;0,1119106;0,17337;0;7866,44651;0,5063343;0,00000;1;;7866,44651
Grasp83pmed7v3.10.2.txt;9739,86074;0,0755391;0,21323;0;8028,06402;0,4971214;0,00000;1;;8028,06402
Grasp84pmed7v3.10.2.txt;9822,63309;0,0778425;0,24974;0;7859,71133;0,4288235;0,00000;1;;7859,71133
Grasp85pmed7v3.10.2.txt;10167,74135;0,0785696;0,29345;0;7860,92196;0,4046214;0,00000;1;;7860,92196
Grasp86pmed7v3.10.2.txt;9954,53340;0,0766863;0,25818;0;7911,87171;0,5262487;0,00000;1;;7911,87171
Grasp87pmed7v3.10.2.txt;9202,55727;0,0759947;0,17794;0;7812,42040;0,3877779;0,00000;1;;7812,42040
Grasp88pmed7v3.10.2.txt;10333,48521;0,1064872;0,30118;0;7941,64207;0,4091914;0,00000;1;;7941,64207
Grasp89pmed7v3.10.2.txt;9045,91516;0,0776897;0,13945;0;7938,84934;0,3711560;0,00000;1;;7938,84934
Grasp90pmed7v3.10.2.txt;9510,50558;0,0766616;0,22179;0;7784,05742;0,4173855;0,00000;1;;7784,05742
Grasp91pmed7v3.10.2.txt;9113,66407;0,0753478;0,17457;0;7759,16791;0,4119057;0,00000;1;;7759,16791
Grasp92pmed7v3.10.2.txt;9650,55599;0,0765696;0,20727;0;7993,68026;0,4210903;0,00000;1;;7993,68026
Grasp93pmed7v3.10.2.txt;9588,44144;0,0965712;0,21301;0;7904,68191;0,3859486;0,00000;1;;7904,68191
Grasp94pmed7v3.10.2.txt;10350,39008;0,0784755;0,33443;0;7756,42040;0,4012334;0,00000;1;;7756,42040
Grasp95pmed7v3.10.2.txt;9755,46519;0,0774726;0,22856;0;7940,56024;0,4688077;0,00000;1;;7940,56024
Grasp96pmed7v3.10.2.txt;9436,21205;0,0822307;0,18624;0;7954,70461;0,3885243;0,00000;1;;7954,70461
Grasp97pmed7v3.10.2.txt;9603,06606;0,1015587;0,22172;0;7860,26408;0,4139554;0,00000;1;;7860,26408
Grasp98pmed7v3.10.2.txt;9659,68908;0,0920263;0,21709;0;7936,71133;0,3764732;0,00000;1;;7936,71133
Grasp99pmed7v3.10.2.txt;9616,21985;0,1015231;0,19617;0;8039,15944;0,4162207;0,00000;1;;8039,15944
pmed2v3.10.2.txt;7927,54103;0,0000123;0,27660;0;6209,89244;0,0574359;0,00000;1;;6209,89244
Grasp0pmed2v3.10.2.txt;7679,73886;0,0281313;0,24252;0;6180,79408;0,1047653;0,00000;1;;6180,79408
Grasp1pmed2v3.10.2.txt;7877,97739;0,0251511;0,33702;0;5892,17684;0,0947159;0,00000;1;;5892,17684
Grasp2pmed2v3.10.2.txt;7315,35671;0,0145808;0,25042;0;5850,30088;0,0542968;0,00000;1;;5850,30088
Grasp3pmed2v3.10.2.txt;8344,03258;0,0148426;0,39433;0;5984,28074;0,0601489;0,00000;1;;5984,28074
Grasp4pmed2v3.10.2.txt;7439,11819;0,0189373;0,23960;0;6001,21040;0,0977610;0,00000;1;;6001,21040
Grasp5pmed2v3.10.2.txt;7383,11723;0,0170397;0,24156;0;5946,63587;0,0754332;0,00000;1;;5946,63587
Grasp6pmed2v3.10.2.txt;7229,14760;0,0172172;0,25637;0;5753,99835;0,0815555;0,00000;1;;5753,99835
Grasp7pmed2v3.10.2.txt;7579,27981;0,0153614;0,30974;0;5786,84080;0,0931939;0,00000;1;;5786,84080
Grasp8pmed2v3.10.2.txt;7308,12919;0,0224785;0,21565;0;6011,69864;0,0929067;0,00000;1;;6011,69864
Grasp9pmed2v3.10.2.txt;7742,64371;0,0147429;0,25288;0;6179,85455;0,0514184;0,00000;1;;6179,85455
Grasp10pmed2v3.10.2.txt;7536,71365;0,0142095;0,24916;0;6033,40320;0,0644098;0,00000;1;;6033,40320
Grasp11pmed2v3.10.2.txt;7867,12735;0,0148737;0,35796;0;5793,35989;0,0979930;0,00000;1;;5793,35989
Grasp12pmed2v3.10.2.txt;7248,45088;0,0224488;0,23825;0;5853,78167;0,0957802;0,00000;1;;5853,78167
Grasp13pmed2v3.10.2.txt;7331,64216;0,0155069;0,19804;0;6119,68013;0,0482583;0,00000;1;;6119,68013
Grasp14pmed2v3.10.2.txt;7356,57461;0,0145409;0,27170;0;5784,85728;0,0755985;0,00000;1;;5784,85728
Grasp15pmed2v3.10.2.txt;7187,81641;0,0142493;0,22101;0;5886,77649;0,0734679;0,00000;1;;5886,77649
Grasp16pmed2v3.10.2.txt;7214,86147;0,0167283;0,24183;0;5809,85728;0,0824698;0,00000;1;;5809,85728
Grasp17pmed2v3.10.2.txt;7935,91848;0,0233248;0,31962;0;6013,77166;0,0666627;0,00000;1;;6013,77166
Grasp18pmed2v3.10.2.txt;7023,95296;0,0149772;0,18247;0;5940,08079;0,0833896;0,00000;1;;5940,08079
Grasp19pmed2v3.10.2.txt;7423,47860;0,0165982;0,25690;0;5906,19829;0,0625261;0,00000;1;;5906,19829
Grasp20pmed2v3.10.2.txt;7410,83567;0,0148673;0,23273;0;6011,74837;0,0845208;0,00000;1;;6011,74837
Grasp21pmed2v3.10.2.txt;7391,80109;0,0230582;0,25082;0;5909,56166;0,0790436;0,00000;1;;5909,56166
Grasp22pmed2v3.10.2.txt;6656,79615;0,0181829;0,16191;0;5729,16734;0,0918394;0,00000;1;;5729,16734
